,dsp_spend,sp_spend,dpv,discount,sale,activity_date,year,quarter,month,special_shopping_event,other_shopping_event
450,16839.72225530211,2946.890019345813,163767.09491258787,32910.12436403929,498168.3599673367,2024-03-26 00:00:00,2024,1,3,No,No
451,15670.74250986361,3165.8726974831307,145857.1775624985,33905.37314770312,468406.8015287178,2024-03-27 00:00:00,2024,1,3,No,Yes
452,16336.648308598576,2897.4260275800625,125063.75121334802,33233.57236482355,513496.82445283525,2024-03-28 00:00:00,2024,1,3,No,Yes
453,13848.804017858256,3001.955006503513,149746.84879605542,28721.216881724984,568180.3620688551,2024-03-29 00:00:00,2024,1,3,No,No
454,14430.2144497862,3267.4782892571498,146893.95442540507,34310.76325496878,597053.4708894395,2024-03-30 00:00:00,2024,1,3,No,No
455,18312.697002856443,2614.499055003122,137416.5242668902,29858.577209785275,453926.4315820508,2024-03-31 00:00:00,2024,1,3,No,No
456,14906.604253660273,2661.819016277132,112021.97230811502,33318.7769210384,439282.5191065608,2024-04-01 00:00:00,2024,2,4,No,No
457,11329.14189350146,3698.622404422901,122046.63827698564,32306.377635901536,504504.9904754947,2024-04-02 00:00:00,2024,2,4,No,No
458,14258.255980954747,3256.4908232883454,161044.01565770913,32647.98248575418,561094.7625342022,2024-04-03 00:00:00,2024,2,4,No,No
459,18011.427838668133,2771.001615839157,133569.06568335812,31546.23327861344,405289.26506680826,2024-04-04 00:00:00,2024,2,4,No,No
460,17663.94640318357,3559.0221902532894,144118.58779393212,31208.551993874786,454051.77952155314,2024-04-05 00:00:00,2024,2,4,No,No
461,16744.878951766863,2824.5113003061947,120390.1046474759,32374.457290141243,488658.52289762994,2024-04-06 00:00:00,2024,2,4,No,No
462,15367.94215774599,3188.142472033157,123014.3975694704,32212.54152521946,387316.1870678137,2024-04-07 00:00:00,2024,2,4,No,No
463,16354.092935594936,3386.803388689916,137259.15422715843,33184.262250991174,505790.0231898643,2024-04-08 00:00:00,2024,2,4,No,No
464,20730.078599366327,3320.197463698842,137922.65359305596,31316.605827597705,445270.7210645302,2024-04-09 00:00:00,2024,2,4,No,No
465,13545.33008945874,3093.1155379907595,133791.72213235934,30498.68760242448,450665.3994575639,2024-04-10 00:00:00,2024,2,4,No,No
466,15586.54968066474,3261.939596116086,147192.45960115688,31010.232102497663,502589.3218478074,2024-04-11 00:00:00,2024,2,4,No,No
467,14824.70702468034,2741.487912523325,117857.47782526874,30091.799155355537,457744.020632438,2024-04-12 00:00:00,2024,2,4,No,No
468,14774.09899970738,3222.26430601546,148201.93355373104,31253.539986406653,479467.0881249152,2024-04-13 00:00:00,2024,2,4,No,No
469,15103.507518953513,3087.0509403665046,125175.03542342364,31307.829747162643,488384.5504988781,2024-04-14 00:00:00,2024,2,4,No,No
470,17689.793988170622,3015.4378359883945,147270.59188069674,32133.97891888037,521894.68900051777,2024-04-15 00:00:00,2024,2,4,No,No
471,17444.15251403192,3051.204849412057,112341.77933332825,32169.24018410404,507861.035517537,2024-04-16 00:00:00,2024,2,4,No,No
472,15038.018210499544,3009.269136086484,154151.3038154046,31092.1306456126,489316.44278793305,2024-04-17 00:00:00,2024,2,4,No,No
473,19185.590382944247,3555.586836220856,133026.30340197447,31595.07355499446,481594.4777284573,2024-04-18 00:00:00,2024,2,4,No,No
474,17079.72015092683,2641.2912661598657,123064.98343544136,33901.627633208416,495552.2254884064,2024-04-19 00:00:00,2024,2,4,No,No
475,15807.420568810494,2816.909967415085,137994.38137496653,26581.88494708745,386717.65303455945,2024-04-20 00:00:00,2024,2,4,No,No
476,15746.975091982931,3406.090904490944,144605.0615338283,30302.435384491782,576061.0823216701,2024-04-21 00:00:00,2024,2,4,No,No
477,16951.403362353532,2727.5694791267133,143340.75864430156,33134.530673987174,471780.9830341542,2024-04-22 00:00:00,2024,2,4,No,Yes
478,17137.390137485512,3034.496418991682,134068.65005051522,32747.297947312647,491966.64773203136,2024-04-23 00:00:00,2024,2,4,No,No
479,16989.81953153759,3113.486788201301,132662.47191964384,33765.769635396595,454371.1492108942,2024-04-24 00:00:00,2024,2,4,No,No
480,17988.155688330004,3029.7805226867395,135773.72226963862,31196.50397168429,424555.0631176802,2024-04-25 00:00:00,2024,2,4,No,No
481,16469.704734131006,3159.263844858064,138158.1774033076,31332.69906381442,447627.6570612268,2024-04-26 00:00:00,2024,2,4,No,No
482,16151.723370436306,2585.4417151016155,133614.8910285366,30099.31166969833,362816.2562364808,2024-04-27 00:00:00,2024,2,4,No,No
483,16437.4649992623,2768.365255215152,148383.303565349,32192.56933456065,510777.881698397,2024-04-28 00:00:00,2024,2,4,No,No
484,13330.432598962509,3658.561673748275,168520.79811256725,30962.43101064575,402374.9213163384,2024-04-29 00:00:00,2024,2,4,No,No
485,17200.403934519156,3335.1705833259384,126542.00877397013,32006.026016996388,459771.61199240014,2024-04-30 00:00:00,2024,2,4,No,No
486,18702.369706763347,2740.604086122569,116996.4907961237,35245.70987231829,529464.9899889049,2024-05-01 00:00:00,2024,2,5,No,No
487,13874.214749468145,2817.4964547839336,127100.60172602964,31219.775950041672,434726.2826907821,2024-05-02 00:00:00,2024,2,5,No,No
488,15706.353025956689,3086.078288772084,115195.57270749888,31228.120300566417,467227.84114956926,2024-05-03 00:00:00,2024,2,5,No,No
489,17304.326513325508,2804.972051262224,163462.10707481808,31421.79540565196,457291.6721418269,2024-05-04 00:00:00,2024,2,5,No,No
490,16609.89298540484,2578.7845578089264,138701.30317956244,29722.749401049543,469752.9764353165,2024-05-05 00:00:00,2024,2,5,No,No
491,17261.74885794885,2662.4727301528715,132451.9226033343,30669.90750043408,382025.12098927697,2024-05-06 00:00:00,2024,2,5,No,No
492,17335.77320382819,3315.580226766967,145325.2075974947,29660.561290023183,520134.3264512952,2024-05-07 00:00:00,2024,2,5,No,No
493,17622.44612780122,3011.704204717062,124802.30986510895,32962.23788085004,516494.245574156,2024-05-08 00:00:00,2024,2,5,No,No
494,17041.718634828205,3247.2519263349222,136592.4829400376,31585.62593578741,475053.6698745124,2024-05-09 00:00:00,2024,2,5,No,No
495,17552.659340593455,3256.0379861323977,130553.99029375896,30680.67586898971,544557.9694284301,2024-05-10 00:00:00,2024,2,5,No,No
496,16929.345064430712,2727.228059999636,127513.4759782716,33067.04550192179,456994.005110416,2024-05-11 00:00:00,2024,2,5,No,No
497,16732.20993062429,3017.477452293827,144964.9130427592,30477.67461692701,509425.0318623909,2024-05-12 00:00:00,2024,2,5,No,No
498,14617.423250830569,3134.787411892172,148524.12371186342,35425.55789559303,515850.1185423506,2024-05-13 00:00:00,2024,2,5,No,No
499,13632.623472684883,2858.9194065115544,123084.94087078766,30029.434825258657,478146.0913029581,2024-05-14 00:00:00,2024,2,5,No,No
500,17588.607170661795,3023.4017436878407,130408.14728023724,30180.676550352888,476480.80457063456,2024-05-15 00:00:00,2024,2,5,No,No
501,17170.575339652936,3263.202554422724,117925.70501397848,32896.943372511,531001.100577694,2024-05-16 00:00:00,2024,2,5,No,No
502,15311.083572561112,3200.5691168611056,139079.79402265468,35065.08702645494,518755.2857931623,2024-05-17 00:00:00,2024,2,5,No,No
503,15548.9983608871,3010.8672046084184,138345.216736843,33368.44604157319,439560.5632397812,2024-05-18 00:00:00,2024,2,5,No,No
504,15722.94948543981,2807.5708382751754,134627.33714333284,28112.888382629342,446502.5757717011,2024-05-19 00:00:00,2024,2,5,No,No
505,19309.285176556263,3003.0913747294853,164438.60981567798,30439.796698689566,544762.9418465563,2024-05-20 00:00:00,2024,2,5,No,No
506,13909.67647996396,2323.855148008197,137991.48851320017,34379.109906618,482575.571629086,2024-05-21 00:00:00,2024,2,5,No,No
507,12781.185717788609,2843.143670862026,137742.34974222595,31706.7802346251,604237.5764374055,2024-05-22 00:00:00,2024,2,5,No,No
508,17049.00233525565,2760.5000975565194,136730.52737215685,31972.292779846604,450312.0954702232,2024-05-23 00:00:00,2024,2,5,No,No
509,14916.27432309301,3422.6770959950595,125232.02882175894,30623.905473305906,482517.59725742525,2024-05-24 00:00:00,2024,2,5,No,No
510,15922.67493247505,2786.026468738916,155791.7805890024,31066.81128546724,477406.9893552879,2024-05-25 00:00:00,2024,2,5,No,No
511,18145.622698274947,2675.669805061841,126676.20823882466,30249.13972472653,404666.8221036797,2024-05-26 00:00:00,2024,2,5,No,No
512,13849.226345759478,2911.13532974624,133328.45639950654,34474.91621540193,496442.2150186703,2024-05-27 00:00:00,2024,2,5,No,No
513,14162.866686028772,3502.6786238799023,144549.64402365772,30855.09982906232,414782.3231016151,2024-05-28 00:00:00,2024,2,5,No,No
514,14442.041110163424,2888.3451568439323,135376.20838288576,31550.37284895944,503972.8083874211,2024-05-29 00:00:00,2024,2,5,No,No
515,14944.87675462174,3120.776436776723,127500.01924669118,30699.76132960285,11495.487675462176,2024-05-30 00:00:00,2024,2,5,Yes,No
516,18453.89030238001,3462.863660146038,141125.04305480543,28380.783849880565,505883.5671466733,2024-05-31 00:00:00,2024,2,5,No,No
517,17477.326228469898,3256.912029110312,144842.7003084169,29403.75666381481,574098.7430733065,2024-06-01 00:00:00,2024,2,6,No,No
518,15215.222020084662,3080.6460486856868,128176.82423080254,34008.673224265774,430183.5390081303,2024-06-02 00:00:00,2024,2,6,No,No
519,17798.409357291246,3042.9470436384227,137005.43478861803,32640.081902804704,533418.7160534731,2024-06-03 00:00:00,2024,2,6,No,No
520,15310.7394911942,2401.3236077823603,109749.24602737576,33136.909100074045,477577.456877185,2024-06-04 00:00:00,2024,2,6,No,No
521,18463.320403477745,3265.359796126504,140700.15040995897,31396.457701865023,432958.9387286329,2024-06-05 00:00:00,2024,2,6,No,No
522,16861.817476222546,2888.582933617436,147893.12305368757,30896.811654794827,502699.50432526175,2024-06-06 00:00:00,2024,2,6,No,No
523,16960.237935214347,3135.197822891953,131214.15543186953,32994.855504087594,456018.1774735471,2024-06-07 00:00:00,2024,2,6,No,No
524,15989.234719087028,3196.750148862323,120082.96007321228,30650.01010397283,460778.4051354943,2024-06-08 00:00:00,2024,2,6,No,No
525,17615.968890337685,3486.873906518458,117594.91006465782,30840.80397904954,569332.174637959,2024-06-09 00:00:00,2024,2,6,No,No
526,17113.940231497058,2651.958004691425,133839.9026993554,27940.56590702207,540198.1972457718,2024-06-10 00:00:00,2024,2,6,No,No
527,15789.209349026918,2866.984857051415,145387.16346588242,30961.0800832682,519360.0383650071,2024-06-11 00:00:00,2024,2,6,No,No
528,15125.431137468418,2948.019133604276,116593.85349497428,33709.37599120076,516959.49633600825,2024-06-12 00:00:00,2024,2,6,No,No
529,14507.612588265894,3163.7343788286003,146379.8832101092,32372.821737939783,430508.9164950833,2024-06-13 00:00:00,2024,2,6,No,No
530,15769.349562173578,3350.4595462338057,136901.1953158221,30962.49515837201,484044.0327222819,2024-06-14 00:00:00,2024,2,6,No,No
531,16869.105930518468,2849.855697218661,133602.79233289903,30792.62707643318,448494.4401728443,2024-06-15 00:00:00,2024,2,6,No,No
532,15362.4771085293,2854.0439931243136,118361.8302857952,32089.624140553507,512097.94972630136,2024-06-16 00:00:00,2024,2,6,No,No
533,17940.149940865667,2765.9930533230327,149236.5818888811,30490.67462868605,465376.60431275633,2024-06-17 00:00:00,2024,2,6,No,No
534,15829.953670132209,3476.6866816245715,125018.05348924252,32213.58420981864,428181.1535643761,2024-06-18 00:00:00,2024,2,6,No,No
535,14663.611508647791,2919.356525452366,144218.68460314942,31944.319353969546,424036.7121934381,2024-06-19 00:00:00,2024,2,6,No,No
536,14458.622669501605,2841.6809974766134,113724.39769325126,33689.76665274606,419940.8578605723,2024-06-20 00:00:00,2024,2,6,No,No
537,13467.995203672584,3196.617107780249,139387.7722671624,28905.939685632555,515116.1384203673,2024-06-21 00:00:00,2024,2,6,No,No
538,16395.62019012106,3533.8108209181974,115175.0009210384,34376.955566831,471262.9364215151,2024-06-22 00:00:00,2024,2,6,No,No
539,16657.532923147108,3007.709523786926,131246.31886572344,28630.88058979301,446325.989852336,2024-06-23 00:00:00,2024,2,6,No,No
540,15398.081395373683,3178.694363059269,157975.52223052498,31242.243016228203,478407.18815943634,2024-06-24 00:00:00,2024,2,6,No,No
541,15704.73595117928,2674.739101757693,133067.36723282147,32028.76636839493,519864.0035230697,2024-06-25 00:00:00,2024,2,6,No,No
542,14667.917955397552,3384.46321295907,142532.3005014633,30767.489558186808,516349.1673804182,2024-06-26 00:00:00,2024,2,6,No,No
543,15114.345005889105,3189.5389261128125,136912.9634086988,30140.218096708653,449898.2046830445,2024-06-27 00:00:00,2024,2,6,No,No
544,16295.416420857964,2318.7797754593225,138215.2209935118,32710.285704958867,465572.1007986936,2024-06-28 00:00:00,2024,2,6,No,No
545,18165.75212048323,3003.761967989752,134484.54464989054,30921.81576916633,513512.7590746595,2024-06-29 00:00:00,2024,2,6,No,No
546,12339.875378623436,2944.4308047380523,109477.25960453524,33037.56754792266,425805.1854148741,2024-06-30 00:00:00,2024,2,6,No,No
